team_name,dist_bin,half,vol,goal_c,reb_c,recov_c,exit_c,freeze_c,xG_sum,goal_rate,reb_rate,recov_rate,exit_rate,freeze_rate,xG_rate,is_imputed,Entry_Value_Constant,FO_Equity_Constant,Exit_Penalty_Constant,reb_yield_constant
Colorado Avalanche,54-60 ft,Whole,258,14,18,50,68,81,3.90924615,0.0542635658914728,0.0697674418604651,0.1937984496124031,0.2635658914728682,0.313953488372093,0.0151521168604651,0,0.052072,0.02307,0.026036,0.09
Colorado Avalanche,6-12 ft,1st,116,12,9,27,35,27,12.9861283,0.1034482758620689,0.0775862068965517,0.2327586206896551,0.3017241379310345,0.2327586206896551,0.1119493818965517,0,0.052072,0.02307,0.026036,0.09
Colorado Avalanche,6-12 ft,2nd,154,29,12,32,30,30,19.2355273,0.1883116883116883,0.0779220779220779,0.2077922077922078,0.1948051948051948,0.1948051948051948,0.1249060214285714,0,0.052072,0.02307,0.026036,0.09
Colorado Avalanche,6-12 ft,Whole,270,41,21,59,65,57,32.2216556,0.1518518518518518,0.0777777777777777,0.2185185185185185,0.2407407407407407,0.2111111111111111,0.1193394651851851,0,0.052072,0.02307,0.026036,0.09
Colorado Avalanche,60-66 ft,1st,72,0,3,15,22,26,0.76300165,0.0,0.0416666666666666,0.2083333333333333,0.3055555555555556,0.3611111111111111,0.0105972451388888,0,0.052072,0.02307,0.026036,0.09
Colorado Avalanche,60-66 ft,2nd,53,1,1,10,15,19,0.63206797,0.0188679245283018,0.0188679245283018,0.1886792452830188,0.2830188679245283,0.3584905660377358,0.0119258107547169,0,0.052072,0.02307,0.026036,0.09
Colorado Avalanche,60-66 ft,Whole,125,1,4,25,37,45,1.39506962,0.008,0.032,0.2,0.296,0.36,0.01116055696,0,0.052072,0.02307,0.026036,0.09
Colorado Avalanche,66-72 ft,1st,11,0,0,3,4,4,0.09968142,0.0066901408450704,0.0334507042253521,0.2360328638497652,0.3240023474178404,0.334037558685446,0.0146105064782863,1,0.052072,0.02307,0.026036,0.09
Colorado Avalanche,66-72 ft,2nd,13,1,0,3,3,2,0.15266751,0.06292194092827,0.0242088607594936,0.2201476793248945,0.2344936708860759,0.2639240506329114,0.0161627556803797,1,0.052072,0.02307,0.026036,0.09
Colorado Avalanche,66-72 ft,Whole,24,1,0,6,7,6,0.25234893,0.0398333333333333,0.0094999999999999,0.2426666666666666,0.2868333333333334,0.2666666666666666,0.0121572901183333,0,0.052072,0.02307,0.026036,0.09
Colorado Avalanche,72-99 ft,1st,40,0,0,8,19,10,0.39526829,0.0,0.0,0.2,0.475,0.25,0.00988170725,0,0.052072,0.02307,0.026036,0.09
Colorado Avalanche,72-99 ft,2nd,33,0,1,5,10,8,0.52631304,0.0,0.0303030303030303,0.1515151515151515,0.303030303030303,0.2424242424242424,0.01594888,0,0.052072,0.02307,0.026036,0.09
Colorado Avalanche,72-99 ft,Whole,73,0,1,13,29,18,0.92158133,0.0,0.0136986301369863,0.1780821917808219,0.3972602739726027,0.2465753424657534,0.0126244017808219,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,0-6 ft,1st,16,1,3,2,3,6,2.869568,0.0822416302765647,0.1468704512372634,0.1644832605531295,0.2120815138282387,0.3202328966521106,0.1456865823668122,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,0-6 ft,2nd,19,2,4,3,6,4,2.349855,0.1013123359580052,0.1708661417322834,0.1779527559055118,0.2996062992125984,0.218503937007874,0.1153566338845144,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,0-6 ft,Whole,35,3,7,5,9,10,5.219423,0.0857142857142857,0.2,0.1428571428571428,0.2571428571428571,0.2857142857142857,0.1491263714285714,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,12-18 ft,1st,107,7,11,33,23,23,9.24837109,0.0654205607476635,0.102803738317757,0.308411214953271,0.2149532710280373,0.2149532710280373,0.0864333746728971,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,12-18 ft,2nd,107,12,12,25,28,21,8.708642,0.1121495327102803,0.1121495327102803,0.2336448598130841,0.2616822429906542,0.1962616822429906,0.0813891775700934,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,12-18 ft,Whole,214,19,23,58,51,44,17.95701309,0.0887850467289719,0.1074766355140186,0.2710280373831775,0.2383177570093458,0.205607476635514,0.0839112761214953,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,18-24 ft,1st,109,15,8,24,24,26,8.1234594,0.1376146788990825,0.073394495412844,0.2201834862385321,0.2201834862385321,0.2385321100917431,0.0745271504587156,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,18-24 ft,2nd,121,10,10,25,38,22,8.7672037,0.0826446280991735,0.0826446280991735,0.2066115702479339,0.3140495867768595,0.1818181818181818,0.0724562289256198,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,18-24 ft,Whole,230,25,18,49,62,48,16.8906631,0.108695652173913,0.0782608695652174,0.2130434782608695,0.2695652173913043,0.208695652173913,0.0734376656521739,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,24-30 ft,1st,119,9,4,15,29,43,6.528837,0.0756302521008403,0.0336134453781512,0.1260504201680672,0.2436974789915966,0.361344537815126,0.0548641764705882,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,24-30 ft,2nd,126,11,10,23,32,36,6.2854693,0.0873015873015873,0.0793650793650793,0.1825396825396825,0.2539682539682539,0.2857142857142857,0.0498846769841269,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,24-30 ft,Whole,245,20,14,38,61,79,12.8143063,0.0816326530612244,0.0571428571428571,0.1551020408163265,0.2489795918367346,0.3224489795918367,0.0523032910204081,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,30-36 ft,1st,98,9,1,18,34,29,4.80093079,0.0918367346938775,0.010204081632653,0.1836734693877551,0.3469387755102041,0.2959183673469387,0.0489890896938775,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,30-36 ft,2nd,154,13,11,24,43,39,6.88909184,0.0844155844155844,0.0714285714285714,0.1558441558441558,0.2792207792207792,0.2532467532467532,0.0447343625974026,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,30-36 ft,Whole,252,22,12,42,77,68,11.69002263,0.0873015873015873,0.0476190476190476,0.1666666666666666,0.3055555555555556,0.2698412698412698,0.0463889786904761,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,36-42 ft,1st,109,7,7,23,29,33,3.30117558,0.0642201834862385,0.0642201834862385,0.2110091743119266,0.2660550458715596,0.3027522935779816,0.0302860144954128,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,36-42 ft,2nd,113,4,6,27,24,41,3.04597364,0.0353982300884955,0.0530973451327433,0.2389380530973451,0.2123893805309734,0.3628318584070796,0.026955518938053,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,36-42 ft,Whole,222,11,13,50,53,74,6.34714922,0.0495495495495495,0.0585585585585585,0.2252252252252252,0.2387387387387387,0.3333333333333333,0.0285907622522522,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,42-48 ft,1st,101,3,5,16,28,41,1.60247744,0.0297029702970297,0.0495049504950495,0.1584158415841584,0.2772277227722772,0.4059405940594059,0.0158661132673267,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,42-48 ft,2nd,92,0,3,19,27,28,1.49460415,0.0,0.0326086956521739,0.2065217391304347,0.2934782608695652,0.3043478260869565,0.0162456972826086,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,42-48 ft,Whole,193,3,8,35,55,69,3.09708159,0.0155440414507772,0.0414507772020725,0.1813471502590673,0.2849740932642487,0.3575129533678756,0.0160470548704663,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,48-54 ft,1st,99,3,6,19,23,34,1.29607031,0.0303030303030303,0.0606060606060606,0.1919191919191919,0.2323232323232323,0.3434343434343434,0.0130916192929292,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,48-54 ft,2nd,86,1,3,20,22,29,1.15723035,0.0116279069767441,0.0348837209302325,0.2325581395348837,0.2558139534883721,0.3372093023255814,0.0134561668604651,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,48-54 ft,Whole,185,4,9,39,45,63,2.45330066,0.0216216216216216,0.0486486486486486,0.2108108108108108,0.2432432432432432,0.3405405405405405,0.0132610846486486,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,54-60 ft,1st,105,1,8,16,33,37,1.2126057,0.0095238095238095,0.0761904761904762,0.1523809523809524,0.3142857142857143,0.3523809523809524,0.0115486257142857,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,54-60 ft,2nd,81,0,4,15,29,23,1.0434773,0.0,0.0493827160493827,0.1851851851851851,0.3580246913580246,0.2839506172839506,0.0128824358024691,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,54-60 ft,Whole,186,1,12,31,62,60,2.256083,0.0053763440860215,0.064516129032258,0.1666666666666666,0.3333333333333333,0.3225806451612903,0.0121294784946236,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,6-12 ft,1st,106,16,9,13,29,30,12.4346144,0.1509433962264151,0.0849056603773584,0.1226415094339622,0.2735849056603773,0.2830188679245283,0.1173076830188679,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,6-12 ft,2nd,128,10,10,26,35,34,14.5919012,0.078125,0.078125,0.203125,0.2734375,0.265625,0.113999228125,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,6-12 ft,Whole,234,26,19,39,64,64,27.0265156,0.1111111111111111,0.0811965811965812,0.1666666666666666,0.2735042735042735,0.2735042735042735,0.1154979299145299,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,60-66 ft,1st,45,1,2,10,7,19,0.50665994,0.0222222222222222,0.0444444444444444,0.2222222222222222,0.1555555555555555,0.4222222222222222,0.0112591097777777,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,60-66 ft,2nd,43,3,7,6,12,14,0.47012274,0.0697674418604651,0.1627906976744186,0.1395348837209302,0.2790697674418604,0.3255813953488372,0.0109330869767441,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,60-66 ft,Whole,88,4,9,16,19,33,0.97678268,0.0454545454545454,0.1022727272727272,0.1818181818181818,0.2159090909090909,0.375,0.0110998031818181,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,66-72 ft,1st,25,1,1,5,10,5,0.24650505,0.0387611749680715,0.042911877394636,0.1954022988505747,0.3802681992337165,0.2241379310344827,0.0109705264208173,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,66-72 ft,2nd,18,0,3,2,9,4,0.2630269,0.0073469387755102,0.1220408163265306,0.1450340136054421,0.413469387755102,0.2639455782312925,0.0154411903129251,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,66-72 ft,Whole,43,1,4,7,19,9,0.50953195,0.0232558139534883,0.0930232558139534,0.1627906976744186,0.4418604651162791,0.2093023255813953,0.0118495802325581,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,72-99 ft,1st,38,1,1,1,17,11,0.45906751,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.4473684210526316,0.2894736842105263,0.0120807239473684,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,72-99 ft,2nd,57,1,1,7,16,21,0.70075797,0.0175438596491228,0.0175438596491228,0.1228070175438596,0.2807017543859649,0.3684210526315789,0.0122939994736842,0,0.052072,0.02307,0.026036,0.09
Columbus Blue Jackets,72-99 ft,Whole,95,2,2,8,33,32,1.15982548,0.0210526315789473,0.0210526315789473,0.0842105263157894,0.3473684210526316,0.3368421052631579,0.0122086892631578,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,0-6 ft,1st,17,1,2,6,2,6,1.5374529,0.0729758149316509,0.1022082018927444,0.297055730809674,0.1883280757097791,0.3052576235541535,0.0943052098222923,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,0-6 ft,2nd,21,3,4,7,0,4,2.1686854,0.1367132867132867,0.1595571095571095,0.2931235431235431,0.0818181818181818,0.2015151515151514,0.1045423358508158,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,0-6 ft,Whole,38,4,6,13,2,10,3.7061383,0.1052631578947368,0.1578947368421052,0.3421052631578947,0.0526315789473684,0.2631578947368421,0.0975299552631579,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,12-18 ft,1st,162,15,13,39,51,34,13.63111557,0.0925925925925925,0.0802469135802469,0.2407407407407407,0.3148148148148148,0.2098765432098765,0.0841426887037037,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,12-18 ft,2nd,124,11,10,26,35,32,10.7037749,0.0887096774193548,0.0806451612903225,0.2096774193548387,0.282258064516129,0.2580645161290322,0.0863207653225806,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,12-18 ft,Whole,286,26,23,65,86,66,24.33489047,0.0909090909090909,0.0804195804195804,0.2272727272727272,0.3006993006993007,0.2307692307692307,0.0850870296153846,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,18-24 ft,1st,133,14,7,27,39,36,9.2521801,0.1052631578947368,0.0526315789473684,0.2030075187969924,0.2932330827067669,0.2706766917293233,0.0695652639097744,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,18-24 ft,2nd,127,14,6,21,40,34,8.0824652,0.1102362204724409,0.0472440944881889,0.1653543307086614,0.3149606299212598,0.2677165354330709,0.0636414582677165,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,18-24 ft,Whole,260,28,13,48,79,70,17.3346453,0.1076923076923077,0.05,0.1846153846153846,0.3038461538461538,0.2692307692307692,0.0666717126923076,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,24-30 ft,1st,133,8,10,23,49,34,6.79498138,0.0601503759398496,0.075187969924812,0.1729323308270676,0.3684210526315789,0.2556390977443609,0.0510900855639097,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,24-30 ft,2nd,131,10,9,43,32,29,7.236092,0.0763358778625954,0.0687022900763358,0.3282442748091603,0.2442748091603053,0.2213740458015267,0.0552373435114503,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,24-30 ft,Whole,264,18,19,66,81,63,14.03107338,0.0681818181818181,0.0719696969696969,0.25,0.3068181818181818,0.2386363636363636,0.0531480052272727,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,30-36 ft,1st,120,6,8,29,23,46,4.54366378,0.05,0.0666666666666666,0.2416666666666666,0.1916666666666666,0.3833333333333333,0.0378638648333333,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,30-36 ft,2nd,119,7,9,30,26,29,3.76790038,0.0588235294117647,0.0756302521008403,0.2521008403361344,0.2184873949579832,0.2436974789915966,0.0316630284033613,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,30-36 ft,Whole,239,13,17,59,49,75,8.31156416,0.0543933054393305,0.0711297071129707,0.2468619246861924,0.205020920502092,0.3138075313807531,0.0347764190794979,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,36-42 ft,1st,100,3,6,29,22,36,2.34499735,0.03,0.06,0.29,0.22,0.36,0.0234499735,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,36-42 ft,2nd,112,6,6,20,30,38,2.76337118,0.0535714285714285,0.0535714285714285,0.1785714285714285,0.2678571428571428,0.3392857142857143,0.0246729569642857,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,36-42 ft,Whole,212,9,12,49,52,74,5.10836853,0.0424528301886792,0.0566037735849056,0.2311320754716981,0.2452830188679245,0.3490566037735849,0.0240960779716981,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,42-48 ft,1st,93,0,7,22,27,24,1.52401585,0.0,0.075268817204301,0.2365591397849462,0.2903225806451613,0.2580645161290322,0.016387267204301,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,42-48 ft,2nd,94,1,8,19,24,30,1.49006659,0.0106382978723404,0.0851063829787234,0.202127659574468,0.2553191489361702,0.3191489361702128,0.0158517722340425,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,42-48 ft,Whole,187,1,15,41,51,54,3.01408244,0.0053475935828877,0.0802139037433155,0.2192513368983957,0.2727272727272727,0.2887700534759358,0.0161180879144385,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,48-54 ft,1st,106,1,7,23,26,34,1.64327111,0.0094339622641509,0.0660377358490566,0.2169811320754717,0.2452830188679245,0.320754716981132,0.0155025576415094,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,48-54 ft,2nd,91,3,8,12,26,30,1.37173879,0.0329670329670329,0.0879120879120879,0.1318681318681318,0.2857142857142857,0.3296703296703296,0.0150740526373626,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,48-54 ft,Whole,197,4,15,35,52,64,3.0150099,0.0203045685279187,0.0761421319796954,0.1776649746192893,0.2639593908629442,0.3248730964467005,0.0153046187817258,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,54-60 ft,1st,120,2,8,27,41,36,2.04794396,0.0166666666666666,0.0666666666666666,0.225,0.3416666666666667,0.3,0.0170661996666666,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,54-60 ft,2nd,106,6,5,19,29,34,1.20882088,0.0566037735849056,0.0471698113207547,0.1792452830188679,0.2735849056603773,0.320754716981132,0.0114039705660377,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,54-60 ft,Whole,226,8,13,46,70,70,3.25676484,0.0353982300884955,0.0575221238938053,0.2035398230088495,0.3097345132743362,0.3097345132743362,0.0144104638938053,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,6-12 ft,1st,138,13,11,26,36,37,16.329122,0.0942028985507246,0.0797101449275362,0.1884057971014492,0.2608695652173913,0.2681159420289855,0.1183269710144927,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,6-12 ft,2nd,141,21,11,24,43,29,17.8752305,0.1489361702127659,0.0780141843971631,0.1702127659574468,0.3049645390070922,0.2056737588652482,0.1267746843971631,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,6-12 ft,Whole,279,34,22,50,79,66,34.2043525,0.1218637992831541,0.078853046594982,0.1792114695340501,0.2831541218637993,0.2365591397849462,0.1225962455197132,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,60-66 ft,1st,54,2,2,12,18,16,0.84103285,0.037037037037037,0.037037037037037,0.2222222222222222,0.3333333333333333,0.2962962962962963,0.0155746824074074,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,60-66 ft,2nd,71,1,2,21,18,22,0.79925196,0.0140845070422535,0.028169014084507,0.2957746478873239,0.2535211267605634,0.3098591549295774,0.0112570698591549,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,60-66 ft,Whole,125,3,4,33,36,38,1.64028481,0.024,0.032,0.264,0.288,0.304,0.01312227848,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,66-72 ft,1st,31,0,1,6,10,8,0.3006497999999999,0.0,0.032258064516129,0.1935483870967742,0.3225806451612903,0.2580645161290322,0.0096983806451612,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,66-72 ft,2nd,19,0,0,2,10,7,0.13889479,0.0121996303142329,0.0203327171903881,0.1337646333949476,0.4356746765249538,0.3553296364756623,0.0102679112446087,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,66-72 ft,Whole,50,0,1,8,20,15,0.43954459,0.0,0.02,0.16,0.4,0.3,0.0087908918,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,72-99 ft,1st,39,0,0,4,13,17,0.4047387699999999,0.0,0.0,0.1025641025641025,0.3333333333333333,0.4358974358974359,0.0103779171794871,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,72-99 ft,2nd,48,1,1,6,14,19,0.54659382,0.0208333333333333,0.0208333333333333,0.125,0.2916666666666667,0.3958333333333333,0.01138737125,0,0.052072,0.02307,0.026036,0.09
Dallas Stars,72-99 ft,Whole,87,1,1,10,27,36,0.95133259,0.0114942528735632,0.0114942528735632,0.1149425287356321,0.3103448275862069,0.4137931034482758,0.0109348573563218,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,0-6 ft,1st,15,4,2,2,4,2,2.2461845,0.1940620782726045,0.1091767881241565,0.1537112010796221,0.2892037786774629,0.1699055330634278,0.1239296217273954,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,0-6 ft,2nd,11,1,5,1,2,0,1.6129789,0.0810320781032078,0.2196652719665272,0.1499302649930265,0.2415620641562064,0.1404463040446304,0.117042534948396,1,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,0-6 ft,Whole,26,5,7,3,6,2,3.8591634,0.179835390946502,0.2445816186556927,0.1238683127572016,0.2392318244170096,0.09519890260631,0.1418384073305898,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,12-18 ft,1st,113,14,8,20,35,20,8.6274141,0.1238938053097345,0.0707964601769911,0.1769911504424778,0.3097345132743362,0.1769911504424778,0.0763487973451327,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,12-18 ft,2nd,111,6,7,19,34,24,8.11932572,0.054054054054054,0.063063063063063,0.1711711711711711,0.3063063063063063,0.2162162162162162,0.0731470785585585,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,12-18 ft,Whole,224,20,15,39,69,44,16.74673982,0.0892857142857142,0.0669642857142857,0.1741071428571428,0.3080357142857143,0.1964285714285714,0.0747622313392857,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,18-24 ft,1st,97,7,10,28,17,27,5.8085644,0.0721649484536082,0.1030927835051546,0.2886597938144329,0.1752577319587628,0.2783505154639175,0.0598821072164948,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,18-24 ft,2nd,88,7,5,23,23,21,5.6539633,0.0795454545454545,0.0568181818181818,0.2613636363636363,0.2613636363636363,0.2386363636363636,0.0642495829545454,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,18-24 ft,Whole,185,14,15,51,40,48,11.4625277,0.0756756756756756,0.081081081081081,0.2756756756756757,0.2162162162162162,0.2594594594594595,0.0619596091891891,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,24-30 ft,1st,97,12,10,26,25,10,5.20222801,0.1237113402061855,0.1030927835051546,0.268041237113402,0.2577319587628865,0.1030927835051546,0.0536312165979381,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,24-30 ft,2nd,114,13,10,20,29,28,5.84777325,0.1140350877192982,0.087719298245614,0.175438596491228,0.2543859649122807,0.2456140350877192,0.0512962565789473,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,24-30 ft,Whole,211,25,20,46,54,38,11.05000126,0.1184834123222748,0.0947867298578199,0.2180094786729857,0.2559241706161137,0.1800947867298578,0.0523696742180094,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,30-36 ft,1st,90,10,5,17,24,21,3.17456667,0.1111111111111111,0.0555555555555555,0.1888888888888888,0.2666666666666666,0.2333333333333333,0.035272963,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,30-36 ft,2nd,103,14,3,21,19,32,3.7739396,0.1359223300970873,0.029126213592233,0.203883495145631,0.1844660194174757,0.3106796116504854,0.0366401902912621,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,30-36 ft,Whole,193,24,8,38,43,53,6.94850627,0.1243523316062176,0.0414507772020725,0.1968911917098445,0.2227979274611398,0.2746113989637305,0.0360026231606217,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,36-42 ft,1st,102,10,1,15,36,25,2.5882229,0.0980392156862745,0.0098039215686274,0.1470588235294117,0.3529411764705882,0.2450980392156862,0.0253747343137254,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,36-42 ft,2nd,101,1,10,26,19,33,2.42241074,0.0099009900990099,0.099009900990099,0.2574257425742574,0.1881188118811881,0.3267326732673267,0.0239842647524752,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,36-42 ft,Whole,203,11,11,41,55,58,5.01063364,0.0541871921182266,0.0541871921182266,0.2019704433497537,0.270935960591133,0.2857142857142857,0.0246829243349753,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,42-48 ft,1st,92,2,3,14,22,40,1.60204362,0.0217391304347826,0.0326086956521739,0.1521739130434782,0.2391304347826087,0.4347826086956521,0.0174135176086956,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,42-48 ft,2nd,103,3,6,25,27,32,1.52020478,0.029126213592233,0.058252427184466,0.2427184466019417,0.2621359223300971,0.3106796116504854,0.0147592697087378,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,42-48 ft,Whole,195,5,9,39,49,72,3.1222484,0.0256410256410256,0.0461538461538461,0.2,0.2512820512820513,0.3692307692307692,0.0160115302564102,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,48-54 ft,1st,90,1,8,21,23,30,1.20053459,0.0111111111111111,0.0888888888888888,0.2333333333333333,0.2555555555555555,0.3333333333333333,0.0133392732222222,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,48-54 ft,2nd,94,6,5,14,19,39,1.38402252,0.0638297872340425,0.0531914893617021,0.1489361702127659,0.202127659574468,0.4148936170212766,0.0147236438297872,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,48-54 ft,Whole,184,7,13,35,42,69,2.58455711,0.0380434782608695,0.0706521739130434,0.1902173913043478,0.2282608695652173,0.375,0.0140465060326086,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,54-60 ft,1st,95,1,6,11,26,32,1.4027395,0.0105263157894736,0.0631578947368421,0.1157894736842105,0.2736842105263158,0.3368421052631579,0.0147656789473684,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,54-60 ft,2nd,88,2,5,20,21,29,1.32489772,0.0227272727272727,0.0568181818181818,0.2272727272727272,0.2386363636363636,0.3295454545454545,0.0150556559090909,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,54-60 ft,Whole,183,3,11,31,47,61,2.72763722,0.0163934426229508,0.0601092896174863,0.1693989071038251,0.2568306010928962,0.3333333333333333,0.014905121420765,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,6-12 ft,1st,119,12,11,21,38,29,13.3604631,0.1008403361344537,0.0924369747899159,0.1764705882352941,0.3193277310924369,0.2436974789915966,0.1122727991596638,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,6-12 ft,2nd,117,11,8,24,30,29,14.1462753,0.094017094017094,0.0683760683760683,0.2051282051282051,0.2564102564102564,0.2478632478632478,0.1209083358974359,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,6-12 ft,Whole,236,23,19,45,68,58,27.5067384,0.097457627118644,0.0805084745762711,0.1906779661016949,0.288135593220339,0.2457627118644068,0.1165539762711864,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,60-66 ft,1st,65,0,2,13,16,25,0.66783662,0.0,0.0307692307692307,0.2,0.2461538461538461,0.3846153846153846,0.0102744095384615,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,60-66 ft,2nd,51,3,2,4,20,16,0.74540996,0.0588235294117647,0.0392156862745098,0.0784313725490196,0.392156862745098,0.3137254901960784,0.0146158815686274,0,0.052072,0.02307,0.026036,0.09
Detroit Red Wings,60-66 ft,Whole,116,3,4,17,36,41,1.41324658,0.0258620689655172,0.0344827586206896,0.146551724137931,0.3103448275862069,0.3534482758620689,0.0121831601724137,0,0.052072,0.02307,0.026036,0.09
