team_name,shooter_bin,rebound_bin,half,scaled_rebound_prob,is_imputed
Montreal Canadiens,60-66 ft,60-66 ft,2nd,0.002211166390270868,0
Montreal Canadiens,60-66 ft,66-72 ft,2nd,0.00031588091289583823,0
Montreal Canadiens,60-66 ft,72-99 ft,2nd,0.00031588091289583823,0
Montreal Canadiens,60-66 ft,0-6 ft,Whole,0.001690576244988649,0
Montreal Canadiens,60-66 ft,12-18 ft,Whole,0.00869439211708448,0
Montreal Canadiens,60-66 ft,18-24 ft,Whole,0.0036226633821185334,0
Montreal Canadiens,60-66 ft,24-30 ft,Whole,0.003139641597836062,0
Montreal Canadiens,60-66 ft,30-36 ft,Whole,0.0012075544607061779,0
Montreal Canadiens,60-66 ft,36-42 ft,Whole,0.0024151089214123557,0
Montreal Canadiens,60-66 ft,42-48 ft,Whole,0.00217359802927112,0
Montreal Canadiens,60-66 ft,48-54 ft,Whole,0.002656619813553591,0
Montreal Canadiens,60-66 ft,54-60 ft,Whole,0.0012075544607061779,0
Montreal Canadiens,60-66 ft,6-12 ft,Whole,0.019562382263440082,0
Montreal Canadiens,60-66 ft,60-66 ft,Whole,0.001690576244988649,0
Montreal Canadiens,60-66 ft,66-72 ft,Whole,0.00024151089214123557,0
Montreal Canadiens,60-66 ft,72-99 ft,Whole,0.00024151089214123557,0
Montreal Canadiens,66-72 ft,0-6 ft,1st,0.006481863306605574,0
Montreal Canadiens,66-72 ft,12-18 ft,1st,0.029168384879725087,0
Montreal Canadiens,66-72 ft,18-24 ft,1st,0.016204658266513936,0
Montreal Canadiens,66-72 ft,24-30 ft,1st,0.006481863306605574,0
Montreal Canadiens,66-72 ft,30-36 ft,1st,0.003240931653302787,0
Montreal Canadiens,66-72 ft,36-42 ft,1st,0.006481863306605574,0
Montreal Canadiens,66-72 ft,42-48 ft,1st,0.012963726613211149,0
Montreal Canadiens,66-72 ft,48-54 ft,1st,0.003240931653302787,0
Montreal Canadiens,66-72 ft,54-60 ft,1st,0.006481863306605574,0
Montreal Canadiens,66-72 ft,6-12 ft,1st,0.042132111492936226,0
Montreal Canadiens,66-72 ft,60-66 ft,1st,0.006481863306605574,0
Montreal Canadiens,66-72 ft,66-72 ft,1st,0.003240931653302787,0
Montreal Canadiens,66-72 ft,72-99 ft,1st,0.003240931653302787,0
Montreal Canadiens,66-72 ft,0-6 ft,2nd,0.00027282728272827277,0
Montreal Canadiens,66-72 ft,12-18 ft,2nd,0.0012277227722772275,0
Montreal Canadiens,66-72 ft,18-24 ft,2nd,0.0006820682068206819,0
Montreal Canadiens,66-72 ft,24-30 ft,2nd,0.00027282728272827277,0
Montreal Canadiens,66-72 ft,30-36 ft,2nd,0.00013641364136413638,0
Montreal Canadiens,66-72 ft,36-42 ft,2nd,0.00027282728272827277,0
Montreal Canadiens,66-72 ft,42-48 ft,2nd,0.0005456545654565455,0
Montreal Canadiens,66-72 ft,48-54 ft,2nd,0.00013641364136413638,0
Montreal Canadiens,66-72 ft,54-60 ft,2nd,0.00027282728272827277,0
Montreal Canadiens,66-72 ft,6-12 ft,2nd,0.0017733773377337728,0
Montreal Canadiens,66-72 ft,60-66 ft,2nd,0.00027282728272827277,0
Montreal Canadiens,66-72 ft,66-72 ft,2nd,0.00013641364136413638,0
Montreal Canadiens,66-72 ft,72-99 ft,2nd,0.00013641364136413638,0
Montreal Canadiens,66-72 ft,0-6 ft,Whole,0.0035555555555555557,0
Montreal Canadiens,66-72 ft,12-18 ft,Whole,0.016,0
Montreal Canadiens,66-72 ft,18-24 ft,Whole,0.008888888888888889,0
Montreal Canadiens,66-72 ft,24-30 ft,Whole,0.0035555555555555557,0
Montreal Canadiens,66-72 ft,30-36 ft,Whole,0.0017777777777777779,0
Montreal Canadiens,66-72 ft,36-42 ft,Whole,0.0035555555555555557,0
Montreal Canadiens,66-72 ft,42-48 ft,Whole,0.0071111111111111115,0
Montreal Canadiens,66-72 ft,48-54 ft,Whole,0.0017777777777777779,0
Montreal Canadiens,66-72 ft,54-60 ft,Whole,0.0035555555555555557,0
Montreal Canadiens,66-72 ft,6-12 ft,Whole,0.02311111111111111,0
Montreal Canadiens,66-72 ft,60-66 ft,Whole,0.0035555555555555557,0
Montreal Canadiens,66-72 ft,66-72 ft,Whole,0.0017777777777777779,0
Montreal Canadiens,66-72 ft,72-99 ft,Whole,0.0017777777777777779,0
Montreal Canadiens,72-99 ft,0-6 ft,1st,0.0022172949002217295,0
Montreal Canadiens,72-99 ft,12-18 ft,1st,0.0029563932002956393,0
Montreal Canadiens,72-99 ft,18-24 ft,1st,0.0007390983000739098,0
Montreal Canadiens,72-99 ft,24-30 ft,1st,0.0022172949002217295,0
Montreal Canadiens,72-99 ft,30-36 ft,1st,0.0022172949002217295,0
Montreal Canadiens,72-99 ft,36-42 ft,1st,0.0029563932002956393,0
Montreal Canadiens,72-99 ft,42-48 ft,1st,0.0022172949002217295,0
Montreal Canadiens,72-99 ft,48-54 ft,1st,0.0007390983000739098,0
Montreal Canadiens,72-99 ft,6-12 ft,1st,0.0036954915003695496,0
Montreal Canadiens,72-99 ft,60-66 ft,1st,0.0007390983000739098,0
Montreal Canadiens,72-99 ft,66-72 ft,1st,0.0007390983000739098,0
Montreal Canadiens,72-99 ft,72-99 ft,1st,0.0029563932002956393,0
Montreal Canadiens,72-99 ft,0-6 ft,2nd,0.00202020202020202,0
Montreal Canadiens,72-99 ft,12-18 ft,2nd,0.0026936026936026937,0
Montreal Canadiens,72-99 ft,18-24 ft,2nd,0.0006734006734006734,0
Montreal Canadiens,72-99 ft,24-30 ft,2nd,0.00202020202020202,0
Montreal Canadiens,72-99 ft,30-36 ft,2nd,0.00202020202020202,0
Montreal Canadiens,72-99 ft,36-42 ft,2nd,0.0026936026936026937,0
Montreal Canadiens,72-99 ft,42-48 ft,2nd,0.00202020202020202,0
Montreal Canadiens,72-99 ft,48-54 ft,2nd,0.0006734006734006734,0
Montreal Canadiens,72-99 ft,6-12 ft,2nd,0.0033670033670033673,0
Montreal Canadiens,72-99 ft,60-66 ft,2nd,0.0006734006734006734,0
Montreal Canadiens,72-99 ft,66-72 ft,2nd,0.0006734006734006734,0
Montreal Canadiens,72-99 ft,72-99 ft,2nd,0.0026936026936026937,0
Montreal Canadiens,72-99 ft,0-6 ft,Whole,0.0021141649048625794,0
Montreal Canadiens,72-99 ft,12-18 ft,Whole,0.0028188865398167725,0
Montreal Canadiens,72-99 ft,18-24 ft,Whole,0.0007047216349541931,0
Montreal Canadiens,72-99 ft,24-30 ft,Whole,0.0021141649048625794,0
Montreal Canadiens,72-99 ft,30-36 ft,Whole,0.0021141649048625794,0
Montreal Canadiens,72-99 ft,36-42 ft,Whole,0.0028188865398167725,0
Montreal Canadiens,72-99 ft,42-48 ft,Whole,0.0021141649048625794,0
Montreal Canadiens,72-99 ft,48-54 ft,Whole,0.0007047216349541931,0
Montreal Canadiens,72-99 ft,6-12 ft,Whole,0.0035236081747709656,0
Montreal Canadiens,72-99 ft,60-66 ft,Whole,0.0007047216349541931,0
Montreal Canadiens,72-99 ft,66-72 ft,Whole,0.0007047216349541931,0
Montreal Canadiens,72-99 ft,72-99 ft,Whole,0.0028188865398167725,0
Nashville Predators,0-6 ft,0-6 ft,1st,0.021665754424375114,1
Nashville Predators,0-6 ft,12-18 ft,1st,0.0025998905309250137,1
Nashville Predators,0-6 ft,18-24 ft,1st,0.0025998905309250137,1
Nashville Predators,0-6 ft,24-30 ft,1st,0.00043331508848750225,1
Nashville Predators,0-6 ft,30-36 ft,1st,0.0012999452654625068,1
Nashville Predators,0-6 ft,36-42 ft,1st,0.0012999452654625068,1
Nashville Predators,0-6 ft,48-54 ft,1st,0.001733260353950009,1
Nashville Predators,0-6 ft,54-60 ft,1st,0.00043331508848750225,1
Nashville Predators,0-6 ft,6-12 ft,1st,0.027732165663200144,1
Nashville Predators,0-6 ft,60-66 ft,1st,0.00043331508848750225,1
Nashville Predators,0-6 ft,72-99 ft,1st,0.00043331508848750225,1
Nashville Predators,0-6 ft,0-6 ft,2nd,0.020907123179850454,1
Nashville Predators,0-6 ft,12-18 ft,2nd,0.0025088547815820543,1
Nashville Predators,0-6 ft,18-24 ft,2nd,0.0025088547815820543,1
Nashville Predators,0-6 ft,24-30 ft,2nd,0.00041814246359700907,1
Nashville Predators,0-6 ft,30-36 ft,2nd,0.0012544273907910272,1
Nashville Predators,0-6 ft,36-42 ft,2nd,0.0012544273907910272,1
Nashville Predators,0-6 ft,48-54 ft,2nd,0.0016725698543880363,1
Nashville Predators,0-6 ft,54-60 ft,2nd,0.00041814246359700907,1
Nashville Predators,0-6 ft,6-12 ft,2nd,0.02676111767020858,1
Nashville Predators,0-6 ft,60-66 ft,2nd,0.00041814246359700907,1
Nashville Predators,0-6 ft,72-99 ft,2nd,0.00041814246359700907,1
Nashville Predators,0-6 ft,0-6 ft,Whole,0.00710025560920193,0
Nashville Predators,0-6 ft,12-18 ft,Whole,0.0008520306731042317,0
Nashville Predators,0-6 ft,18-24 ft,Whole,0.0008520306731042317,0
Nashville Predators,0-6 ft,24-30 ft,Whole,0.0001420051121840386,0
Nashville Predators,0-6 ft,30-36 ft,Whole,0.00042601533655211584,0
Nashville Predators,0-6 ft,36-42 ft,Whole,0.00042601533655211584,0
Nashville Predators,0-6 ft,48-54 ft,Whole,0.0005680204487361544,0
Nashville Predators,0-6 ft,54-60 ft,Whole,0.0001420051121840386,0
Nashville Predators,0-6 ft,6-12 ft,Whole,0.00908832717977847,0
Nashville Predators,0-6 ft,60-66 ft,Whole,0.0001420051121840386,0
Nashville Predators,0-6 ft,72-99 ft,Whole,0.0001420051121840386,0
Nashville Predators,12-18 ft,0-6 ft,1st,0.006760316066725198,0
Nashville Predators,12-18 ft,12-18 ft,1st,0.017245704251849996,0
Nashville Predators,12-18 ft,18-24 ft,1st,0.008829800576947197,0
Nashville Predators,12-18 ft,24-30 ft,1st,0.0033111752163551994,0
Nashville Predators,12-18 ft,30-36 ft,1st,0.002897278314310799,0
Nashville Predators,12-18 ft,36-42 ft,1st,0.0026213470462811994,0
Nashville Predators,12-18 ft,42-48 ft,1st,0.002483381412266399,0
Nashville Predators,12-18 ft,48-54 ft,1st,0.0022074501442367993,0
Nashville Predators,12-18 ft,54-60 ft,1st,0.0017935532421923994,0
Nashville Predators,12-18 ft,6-12 ft,1st,0.04235544964254359,0
Nashville Predators,12-18 ft,60-66 ft,1st,0.0009657594381035997,0
Nashville Predators,12-18 ft,66-72 ft,1st,0.0005518625360591998,0
Nashville Predators,12-18 ft,72-99 ft,1st,0.0004138969020443999,0
Nashville Predators,12-18 ft,0-6 ft,2nd,0.006359506813757301,0
Nashville Predators,12-18 ft,12-18 ft,2nd,0.016223231667748216,0
Nashville Predators,12-18 ft,18-24 ft,2nd,0.008306294613887086,0
Nashville Predators,12-18 ft,24-30 ft,2nd,0.0031148604802076576,0
Nashville Predators,12-18 ft,30-36 ft,2nd,0.0027255029201817,0
Nashville Predators,12-18 ft,36-42 ft,2nd,0.002465931213497729,0
Nashville Predators,12-18 ft,42-48 ft,2nd,0.002336145360155743,0
Nashville Predators,12-18 ft,48-54 ft,2nd,0.0020765736534717714,0
Nashville Predators,12-18 ft,54-60 ft,2nd,0.0016872160934458143,0
Nashville Predators,12-18 ft,6-12 ft,2nd,0.03984425697598962,0
Nashville Predators,12-18 ft,60-66 ft,2nd,0.0009085009733939001,0
Nashville Predators,12-18 ft,66-72 ft,2nd,0.0005191434133679429,0
Nashville Predators,12-18 ft,72-99 ft,2nd,0.0003893575600259572,0
Nashville Predators,12-18 ft,0-6 ft,Whole,0.0065633371603520865,0
Nashville Predators,12-18 ft,12-18 ft,Whole,0.016743207041714506,0
Nashville Predators,12-18 ft,18-24 ft,Whole,0.008572522005357826,0
Nashville Predators,12-18 ft,24-30 ft,Whole,0.003214695752009185,0
Nashville Predators,12-18 ft,30-36 ft,Whole,0.0028128587830080366,0
Nashville Predators,12-18 ft,36-42 ft,Whole,0.002544967470340605,0
Nashville Predators,12-18 ft,42-48 ft,Whole,0.0024110218140068885,0
Nashville Predators,12-18 ft,48-54 ft,Whole,0.0021431305013394565,0
Nashville Predators,12-18 ft,54-60 ft,Whole,0.0017412935323383083,0
Nashville Predators,12-18 ft,6-12 ft,Whole,0.041121316494450826,0
Nashville Predators,12-18 ft,60-66 ft,Whole,0.0009376195943360123,0
Nashville Predators,12-18 ft,66-72 ft,Whole,0.0005357826253348641,0
Nashville Predators,12-18 ft,72-99 ft,Whole,0.0004018369690011481,0
Nashville Predators,18-24 ft,0-6 ft,1st,0.004929971988795519,0
Nashville Predators,18-24 ft,12-18 ft,1st,0.012997198879551822,0
Nashville Predators,18-24 ft,18-24 ft,1st,0.006722689075630253,0
Nashville Predators,18-24 ft,24-30 ft,1st,0.002838468720821662,0
Nashville Predators,18-24 ft,30-36 ft,1st,0.0013445378151260505,0
Nashville Predators,18-24 ft,36-42 ft,1st,0.003286647992530346,0
Nashville Predators,18-24 ft,42-48 ft,1st,0.0020915032679738564,0
Nashville Predators,18-24 ft,48-54 ft,1st,0.0020915032679738564,0
Nashville Predators,18-24 ft,54-60 ft,1st,0.0025396825396825397,0
Nashville Predators,18-24 ft,6-12 ft,1st,0.03436041083099907,0
Nashville Predators,18-24 ft,60-66 ft,1st,0.0014939309056956117,0
Nashville Predators,18-24 ft,66-72 ft,1st,0.0004481792717086835,0
Nashville Predators,18-24 ft,72-99 ft,1st,0.0010457516339869282,0
Nashville Predators,18-24 ft,0-6 ft,2nd,0.002374527792768484,0
Nashville Predators,18-24 ft,12-18 ft,2nd,0.006260118726389639,0
Nashville Predators,18-24 ft,18-24 ft,2nd,0.003237992444684296,0
Nashville Predators,18-24 ft,24-30 ft,2nd,0.0013671523655333694,0
Nashville Predators,18-24 ft,30-36 ft,2nd,0.0006475984889368592,0
Nashville Predators,18-24 ft,36-42 ft,2nd,0.0015830185285123225,0
Nashville Predators,18-24 ft,42-48 ft,2nd,0.0010073754272351143,0
Nashville Predators,18-24 ft,48-54 ft,2nd,0.0010073754272351143,0
Nashville Predators,18-24 ft,54-60 ft,2nd,0.0012232415902140674,0
Nashville Predators,18-24 ft,6-12 ft,2nd,0.016549739161719736,0
Nashville Predators,18-24 ft,60-66 ft,2nd,0.0007195538765965102,0
Nashville Predators,18-24 ft,66-72 ft,2nd,0.00021586616297895306,0
Nashville Predators,18-24 ft,72-99 ft,2nd,0.0005036877136175571,0
Nashville Predators,18-24 ft,0-6 ft,Whole,0.0036283672347443654,0
Nashville Predators,18-24 ft,12-18 ft,Whole,0.009565695437053327,0
Nashville Predators,18-24 ft,18-24 ft,Whole,0.004947773501924134,0
Nashville Predators,18-24 ft,24-30 ft,Whole,0.0020890599230346343,0
Nashville Predators,18-24 ft,30-36 ft,Whole,0.0009895547003848269,0
Nashville Predators,18-24 ft,36-42 ft,Whole,0.002418911489829577,0
Nashville Predators,18-24 ft,42-48 ft,Whole,0.0015393073117097307,0
Nashville Predators,18-24 ft,48-54 ft,Whole,0.0015393073117097307,0
Nashville Predators,18-24 ft,54-60 ft,Whole,0.0018691588785046728,0
Nashville Predators,18-24 ft,6-12 ft,Whole,0.025288620120945574,0
Nashville Predators,18-24 ft,60-66 ft,Whole,0.0010995052226498076,0
Nashville Predators,18-24 ft,66-72 ft,Whole,0.0003298515667949423,0
Nashville Predators,18-24 ft,72-99 ft,Whole,0.0007696536558548653,0
Nashville Predators,24-30 ft,0-6 ft,1st,0.0028928571428571428,0
Nashville Predators,24-30 ft,12-18 ft,1st,0.009857142857142856,0
Nashville Predators,24-30 ft,18-24 ft,1st,0.004285714285714286,0
Nashville Predators,24-30 ft,24-30 ft,1st,0.004392857142857143,0
Nashville Predators,24-30 ft,30-36 ft,1st,0.002464285714285714,0
Nashville Predators,24-30 ft,36-42 ft,1st,0.0015,0
Nashville Predators,24-30 ft,42-48 ft,1st,0.0015,0
Nashville Predators,24-30 ft,48-54 ft,1st,0.0011785714285714283,0
Nashville Predators,24-30 ft,54-60 ft,1st,0.0011785714285714283,0
Nashville Predators,24-30 ft,6-12 ft,1st,0.022607142857142853,0
Nashville Predators,24-30 ft,60-66 ft,1st,0.00075,0
Nashville Predators,24-30 ft,66-72 ft,1st,0.00042857142857142855,0
Nashville Predators,24-30 ft,72-99 ft,1st,0.0005357142857142857,0
Nashville Predators,24-30 ft,0-6 ft,2nd,0.005165217391304348,0
Nashville Predators,24-30 ft,12-18 ft,2nd,0.0176,0
Nashville Predators,24-30 ft,18-24 ft,2nd,0.0076521739130434785,0
Nashville Predators,24-30 ft,24-30 ft,2nd,0.007843478260869566,0
Nashville Predators,24-30 ft,30-36 ft,2nd,0.0044,0
Nashville Predators,24-30 ft,36-42 ft,2nd,0.0026782608695652176,0
Nashville Predators,24-30 ft,42-48 ft,2nd,0.0026782608695652176,0
Nashville Predators,24-30 ft,48-54 ft,2nd,0.0021043478260869566,0
Nashville Predators,24-30 ft,54-60 ft,2nd,0.0021043478260869566,0
Nashville Predators,24-30 ft,6-12 ft,2nd,0.040365217391304345,0
Nashville Predators,24-30 ft,60-66 ft,2nd,0.0013391304347826088,0
Nashville Predators,24-30 ft,66-72 ft,2nd,0.0007652173913043479,0
Nashville Predators,24-30 ft,72-99 ft,2nd,0.0009565217391304348,0
Nashville Predators,24-30 ft,0-6 ft,Whole,0.004044052863436123,0
Nashville Predators,24-30 ft,12-18 ft,Whole,0.013779735682819382,0
Nashville Predators,24-30 ft,18-24 ft,Whole,0.0059911894273127755,0
Nashville Predators,24-30 ft,24-30 ft,Whole,0.006140969162995595,0
Nashville Predators,24-30 ft,30-36 ft,Whole,0.0034449339207048455,0
Nashville Predators,24-30 ft,36-42 ft,Whole,0.0020969162995594713,0
Nashville Predators,24-30 ft,42-48 ft,Whole,0.0020969162995594713,0
Nashville Predators,24-30 ft,48-54 ft,Whole,0.001647577092511013,0
Nashville Predators,24-30 ft,54-60 ft,Whole,0.001647577092511013,0
Nashville Predators,24-30 ft,6-12 ft,Whole,0.03160352422907489,0
Nashville Predators,24-30 ft,60-66 ft,Whole,0.0010484581497797356,0
Nashville Predators,24-30 ft,66-72 ft,Whole,0.0005991189427312775,0
Nashville Predators,24-30 ft,72-99 ft,Whole,0.0007488986784140969,0
Nashville Predators,30-36 ft,0-6 ft,1st,0.007111865685719675,0
Nashville Predators,30-36 ft,12-18 ft,1st,0.019864176570458403,0
Nashville Predators,30-36 ft,18-24 ft,1st,0.010545180154687793,0
Nashville Predators,30-36 ft,24-30 ft,1st,0.005640445199019053,0
Nashville Predators,30-36 ft,30-36 ft,1st,0.005640445199019053,0
Nashville Predators,30-36 ft,36-42 ft,1st,0.0026976042256178076,0
Nashville Predators,30-36 ft,42-48 ft,1st,0.005149971703452178,0
Nashville Predators,30-36 ft,48-54 ft,1st,0.0034333144689681194,0
Nashville Predators,30-36 ft,54-60 ft,1st,0.0017166572344840597,0
Nashville Predators,30-36 ft,6-12 ft,1st,0.043897377853235234,0
Nashville Predators,30-36 ft,60-66 ft,1st,0.005395208451235615,0
Nashville Predators,30-36 ft,66-72 ft,1st,0.0007357102433503112,0
Nashville Predators,30-36 ft,72-99 ft,1st,0.0022071307300509336,0
Nashville Predators,30-36 ft,0-6 ft,2nd,0.004797353184449959,0
Nashville Predators,30-36 ft,12-18 ft,2nd,0.013399503722084368,0
Nashville Predators,30-36 ft,18-24 ft,2nd,0.007113316790736146,0
Nashville Predators,30-36 ft,24-30 ft,2nd,0.00380479735318445,0
Nashville Predators,30-36 ft,30-36 ft,2nd,0.00380479735318445,0
Nashville Predators,30-36 ft,36-42 ft,2nd,0.0018196856906534326,0
Nashville Predators,30-36 ft,42-48 ft,2nd,0.0034739454094292804,0
Nashville Predators,30-36 ft,48-54 ft,2nd,0.0023159636062861874,0
Nashville Predators,30-36 ft,54-60 ft,2nd,0.0011579818031430937,0
Nashville Predators,30-36 ft,6-12 ft,2nd,0.02961124896608768,0
Nashville Predators,30-36 ft,60-66 ft,2nd,0.003639371381306865,0
Nashville Predators,30-36 ft,66-72 ft,2nd,0.0004962779156327543,0
Nashville Predators,30-36 ft,72-99 ft,2nd,0.0014888337468982632,0
Nashville Predators,30-36 ft,0-6 ft,Whole,0.005878723779305482,0
Nashville Predators,30-36 ft,12-18 ft,Whole,0.01641988365943945,0
Nashville Predators,30-36 ft,18-24 ft,Whole,0.008716728362418472,0
Nashville Predators,30-36 ft,24-30 ft,Whole,0.004662436100828485,0
Nashville Predators,30-36 ft,30-36 ft,Whole,0.004662436100828485,0
Nashville Predators,30-36 ft,36-42 ft,Whole,0.002229860743874493,0
Nashville Predators,30-36 ft,42-48 ft,Whole,0.004257006874669487,0
Nashville Predators,30-36 ft,48-54 ft,Whole,0.0028380045831129914,0
Nashville Predators,30-36 ft,54-60 ft,Whole,0.0014190022915564957,0
Nashville Predators,30-36 ft,6-12 ft,Whole,0.036285915741230385,0
Nashville Predators,30-36 ft,60-66 ft,Whole,0.004459721487748986,0
Nashville Predators,30-36 ft,66-72 ft,Whole,0.0006081438392384981,0
Nashville Predators,30-36 ft,72-99 ft,Whole,0.0018244315177154944,0
Nashville Predators,36-42 ft,0-6 ft,1st,0.0036525047558655676,0
Nashville Predators,36-42 ft,12-18 ft,1st,0.010957514267596703,0
Nashville Predators,36-42 ft,18-24 ft,1st,0.005935320228281547,0
Nashville Predators,36-42 ft,24-30 ft,1st,0.005630944831959417,0
Nashville Predators,36-42 ft,30-36 ft,1st,0.0030437539632213067,0
Nashville Predators,36-42 ft,36-42 ft,1st,0.0015218769816106534,0
Nashville Predators,36-42 ft,42-48 ft,1st,0.0021306277742549145,0
Nashville Predators,36-42 ft,48-54 ft,1st,0.0022828154724159797,0
Nashville Predators,36-42 ft,54-60 ft,1st,0.0030437539632213067,0
Nashville Predators,36-42 ft,6-12 ft,1st,0.022219403931515534,0
Nashville Predators,36-42 ft,60-66 ft,1st,0.001369689283449588,0
Nashville Predators,36-42 ft,66-72 ft,1st,0.0006087507926442613,0
Nashville Predators,36-42 ft,72-99 ft,1st,0.0007609384908053267,0
Nashville Predators,36-42 ft,0-6 ft,2nd,0.0032128514056224897,0
Nashville Predators,36-42 ft,12-18 ft,2nd,0.009638554216867469,0
Nashville Predators,36-42 ft,18-24 ft,2nd,0.005220883534136546,0
Nashville Predators,36-42 ft,24-30 ft,2nd,0.0049531459170013385,0
Nashville Predators,36-42 ft,30-36 ft,2nd,0.002677376171352075,0
Nashville Predators,36-42 ft,36-42 ft,2nd,0.0013386880856760374,0
Nashville Predators,36-42 ft,42-48 ft,2nd,0.0018741633199464524,0
Nashville Predators,36-42 ft,48-54 ft,2nd,0.002008032128514056,0
Nashville Predators,36-42 ft,54-60 ft,2nd,0.002677376171352075,0
Nashville Predators,36-42 ft,6-12 ft,2nd,0.019544846050870146,0
Nashville Predators,36-42 ft,60-66 ft,2nd,0.0012048192771084336,0
Nashville Predators,36-42 ft,66-72 ft,2nd,0.000535475234270415,0
Nashville Predators,36-42 ft,72-99 ft,2nd,0.0006693440428380187,0
Nashville Predators,36-42 ft,0-6 ft,Whole,0.0034186005104160483,0
Nashville Predators,36-42 ft,12-18 ft,Whole,0.010255801531248145,0
Nashville Predators,36-42 ft,18-24 ft,Whole,0.005555225829426079,0
Nashville Predators,36-42 ft,24-30 ft,Whole,0.005270342453558075,0
Nashville Predators,36-42 ft,30-36 ft,Whole,0.0028488337586800405,0
Nashville Predators,36-42 ft,36-42 ft,Whole,0.0014244168793400203,0
Nashville Predators,36-42 ft,42-48 ft,Whole,0.0019941836310760283,0
Nashville Predators,36-42 ft,48-54 ft,Whole,0.0021366253190100303,0
Nashville Predators,36-42 ft,54-60 ft,Whole,0.0028488337586800405,0
Nashville Predators,36-42 ft,6-12 ft,Whole,0.020796486438364292,0
Nashville Predators,36-42 ft,60-66 ft,Whole,0.001281975191406018,0
Nashville Predators,36-42 ft,66-72 ft,Whole,0.0005697667517360081,0
Nashville Predators,36-42 ft,72-99 ft,Whole,0.0007122084396700101,0
Nashville Predators,42-48 ft,0-6 ft,1st,0.001067479984750286,0
Nashville Predators,42-48 ft,12-18 ft,1st,0.008539839878002288,0
Nashville Predators,42-48 ft,18-24 ft,1st,0.003202439954250858,0
Nashville Predators,42-48 ft,24-30 ft,1st,0.0030499428135722455,0
Nashville Predators,42-48 ft,30-36 ft,1st,0.0019824628288219594,0
Nashville Predators,42-48 ft,36-42 ft,1st,0.0009149828440716737,0
Nashville Predators,42-48 ft,42-48 ft,1st,0.0028974456728936334,0
Nashville Predators,42-48 ft,48-54 ft,1st,0.002287457110179184,0
Nashville Predators,42-48 ft,54-60 ft,1st,0.002744948532215021,0
Nashville Predators,42-48 ft,6-12 ft,1st,0.017079679756004575,0
Nashville Predators,42-48 ft,60-66 ft,1st,0.0019824628288219594,0
Nashville Predators,42-48 ft,66-72 ft,1st,0.0001524971406786123,0
Nashville Predators,42-48 ft,72-99 ft,1st,0.0006099885627144491,0
Nashville Predators,42-48 ft,0-6 ft,2nd,0.0008715501141315625,0
Nashville Predators,42-48 ft,12-18 ft,2nd,0.0069724009130525,0
Nashville Predators,42-48 ft,18-24 ft,2nd,0.0026146503423946877,0
Nashville Predators,42-48 ft,24-30 ft,2nd,0.002490143183233036,0
Nashville Predators,42-48 ft,30-36 ft,2nd,0.0016185930691014732,0
Nashville Predators,42-48 ft,36-42 ft,2nd,0.0007470429549699108,0
Nashville Predators,42-48 ft,42-48 ft,2nd,0.002365636024071384,0
Nashville Predators,42-48 ft,48-54 ft,2nd,0.001867607387424777,0
Nashville Predators,42-48 ft,54-60 ft,2nd,0.0022411288649097326,0
Nashville Predators,42-48 ft,6-12 ft,2nd,0.013944801826105,0
Nashville Predators,42-48 ft,60-66 ft,2nd,0.0016185930691014732,0
Nashville Predators,42-48 ft,66-72 ft,2nd,0.0001245071591616518,0
Nashville Predators,42-48 ft,72-99 ft,2nd,0.0004980286366466071,0
Nashville Predators,42-48 ft,0-6 ft,Whole,0.0009736711376055638,0
Nashville Predators,42-48 ft,12-18 ft,Whole,0.007789369100844511,0
Nashville Predators,42-48 ft,18-24 ft,Whole,0.002921013412816692,0
Nashville Predators,42-48 ft,24-30 ft,Whole,0.002781917536015897,0
Nashville Predators,42-48 ft,30-36 ft,Whole,0.0018082463984103328,0
Nashville Predators,42-48 ft,36-42 ft,Whole,0.0008345752608047691,0
Nashville Predators,42-48 ft,42-48 ft,Whole,0.0026428216592151023,0
Nashville Predators,42-48 ft,48-54 ft,Whole,0.0020864381520119225,0
Nashville Predators,42-48 ft,54-60 ft,Whole,0.0025037257824143074,0
Nashville Predators,42-48 ft,6-12 ft,Whole,0.015578738201689021,0
Nashville Predators,42-48 ft,60-66 ft,Whole,0.0018082463984103328,0
Nashville Predators,42-48 ft,66-72 ft,Whole,0.00013909587680079483,0
Nashville Predators,42-48 ft,72-99 ft,Whole,0.0005563835072031793,0
Nashville Predators,48-54 ft,0-6 ft,1st,0.0018944006928093963,0
Nashville Predators,48-54 ft,12-18 ft,1st,0.007442288436036915,0
Nashville Predators,48-54 ft,18-24 ft,1st,0.0037888013856187926,0
Nashville Predators,48-54 ft,24-30 ft,1st,0.003247544044816108,0
Nashville Predators,48-54 ft,30-36 ft,1st,0.001623772022408054,0
Nashville Predators,48-54 ft,36-42 ft,1st,0.002435658033612081,0
Nashville Predators,48-54 ft,42-48 ft,1st,0.0028416010392140947,0
Nashville Predators,48-54 ft,48-54 ft,1st,0.0020297150280100674,0
Nashville Predators,48-54 ft,54-60 ft,1st,0.001488457687207383,0
Nashville Predators,48-54 ft,6-12 ft,1st,0.017590863576087253,0
Nashville Predators,48-54 ft,60-66 ft,1st,0.0004059430056020135,0
Nashville Predators,48-54 ft,66-72 ft,1st,0.0004059430056020135,0
